hotel_id,75688,75711,80075,80110,93333,93334,93335,93338,93339,93340,93344,93345,93346,93352,93358,93376,93382,93390,93396,93398,93430,93437,93450,93452,93454,93457,93462,93464,93466,93467,93486,93507,93516,93517,93520,93525,93526,93534,93543,93545,93555,93561,93562,93565,93566,93569,93579,93589,93593,93603,93607,93610,93623,93627,99281,99288,99302,99307,99321,99327,99332,99352,99357,99371,99382,99387,99388,99392,99425,99466,99762,99766,99774,112039,112062,112064,112066,113300,113317,113325,113343,121994,121996,121998,122005,122014,125274,126257,126260,142114,208452,208453,208454,208455,209382,214197,217616,217623,217626,217630,222959,223019,223021,223023,224214,224221,224223,224224,234762,235238,249656,249710,249711,249712,254605,262330,268216,281071,287626,290978,455186,502408,518280,578305,584986,601762,611947,612263,630409,630950,643970,671150,675616,1025779,1048678,1139717,1155229,1181739,1218720,1218792,1390172,1397856,1456411,1456416,1456560,1464151,1465008,1465162,1485678,1485961,1500326,1500405,1503474,1595302,1646128,1776857,1783324,1785018,1786395,1852917,1858923,1888977,1913413,1938661,2079052,2173604,2218992,2253206,2554351,3168954,3235844,3344640,3529145,3572583,3572587,3583686,3613090,3973287,4232686,4451787,4702789,4799063,4945551,5039852,5040757,5550873,5786212,5960548,6023925,6201200,6385164,6407567,6510520,6542529,6582176,6727310,6883205,6899174,7014966,7130807,7148761,7255276,7352347,7363884,7595213,7737096,7778097,7787303,7816364,7891458,8035866,8126672,8468727,8501479,8505227,8515751,8615610,8680787,8738248,8873263,10066892,10131859,10330604,10421761,10541730,10679074,11236004,11854022,11998087,12197432,12199886,12297961,12301470,12533513,12551350,12675805,12695463,12934485,14149780,15135187
75688,1,0.019793699,0.010872595,0.026205743,0.005296905,0.005296905,0.011430164,0.010593811,0.011708949,0.005854474,0.026484527,0.005296905,0.017284639,0.009199888,0.032896571,0.014496794,0.001393922,0.010036242,0.009199888,0.003345414,0.009478673,0.031223864,0.015611932,0.006412043,0.048508503,0.025369389,0.01115138,0.024533036,0.010315026,0.004739336,0.025648174,0.006969612,0.029829941,0.026484527,0.102313911,0.01115138,0.015333147,0.006133259,0.010315026,0.04460552,0.023696682,0.007805966,0.028436019,0.003624198,0.005854474,0.024254251,0.031781433,0.009478673,0.007248397,0.001951491,0.006133259,0.016169501,0.003902983,0.001115138,0.008642319,0.03345414,0.026484527,0.027599665,0.01366044,0.004460552,0.03902983,0.031223864,0.002230276,0.005296905,0.011708949,0.024254251,0.006412043,0.001672707,0.01366044,0.001393922,0.00808475,0.046278227,0.010315026,0.00808475,0.023696682,0.046278227,0.014775578,0.014218009,0.010872595,0.000557569,0.003624198,0.003066629,0.012266518,0.004181767,0.045163089,0.013939225,0.012545302,0.003624198,0.01923613,0.003902983,0.004460552,0.005018121,0.004460552,0.011430164,0.007805966,0.020908837,0.008363535,0.005854474,0.004181767,0.003624198,0.00557569,0.005296905,0.010036242,0.067465849,0.007248397,0.014496794,0.00250906,0.001672707,0.010593811,0.00808475,0.004739336,0.001115138,0.005018121,0.010036242,0.008921104,0.006412043,0.003902983,0.00557569,0.012545302,0.006412043,0.005018121,0.014218009,0.012545302,0.004460552,0.004739336,0.009478673,0.048229718,0.016448285,0.012824087,0.002787845,0.001672707,0.029272372,0.010872595,0.011708949,0.003066629,0.005018121,0.00250906,0.00250906,0.007805966,0.01366044,0.005854474,0.004181767,0.012824087,0.003066629,0.004460552,0.004181767,0.001672707,0.007805966,0.000278784,0.004181767,0.000557569,0.003624198,0.012545302,0.011708949,0.009757457,0.003624198,0.003066629,0.004739336,0.002787845,0.008642319,0.004181767,0.003624198,0.014496794,0.029272372,0.106495679,0.087259548,0.003902983,0.00557569,0.004739336,0.002787845,0.02481182,0.008921104,0.009757457,0.006969612,0.00250906,0.003624198,0.003624198,0.004181767,0.023139113,0.011430164,0.004181767,0.010872595,0.034290493,0.030108726,0.004181767,0.014775578,0.025090605,0.006412043,0.01672707,0.005018121,0.020351268,0.003624198,0.007805966,0.001393922,0.001951491,0.00557569,0.008363535,0.001393922,0.003345414,0.006412043,0.010036242,0.010036242,0.006412043,0.00808475,0.002230276,0.010315026,0.01366044,0.00250906,0.010872595,0.009757457,0.004739336,0.002787845,0.000278784,0.005854474,0.005018121,0.012266518,0.016169501,0.008363535,0.001672707,0.009478673,0.035405631,0.006412043,0.003624198,0.000836353,0.019793699,0.006133259,0.014218009,0.024533036,0.00250906,0.006412043,0.00250906,0.005296905,0.01366044,0.006412043,0.012266518,0.008363535,0.004460552,0.01672707,0.006412043,0.014775578
75711,0.009964064,1,0.035119242,0.006533812,0.011107481,0.004573669,0.003430252,0.007840575,0.056844169,0.000163345,0.028422084,0.025155178,0.003756942,0.018621366,0.040672983,0.041326364,0.001470108,0.005717086,0.00245018,0.001143417,0.01290428,0.10486769,0.011107481,0.005063705,0.074158772,0.015517805,0.019111402,0.022704998,0.025645214,0.002286834,0.048840248,0.017314603,0.020744855,0.110584776,0.026298595,0.011924208,0.015191114,0.005717086,0.006043777,0.082652728,0.017641294,0.000980072,0.029402156,0.011597517,0.000326691,0.018294675,0.015191114,0.001960144,0.009310683,0.000326691,0.000163345,0.012414244,0.000816727,0.004083633,0.005390395,0.02335838,0.008820647,0.023195034,0.004573669,0.004246978,0.016497877,0.044103234,0.016007841,0.00277687,0.004573669,0.011107481,0.004573669,0.007023848,0.007513884,0.000326691,0.003103561,0.066481542,0.00767723,0.004573669,0.013067625,0.005880431,0.037242731,0.010780791,0.009964064,0.001470108,0.022541653,0.001960144,0.007187194,0.002123489,0.097353806,0.003920287,0.013557661,0.005390395,0.007023848,0.006697158,0.001796798,0.009964064,0.001306762,0.002123489,0.019111402,0.06027442,0.003266906,0.002123489,0.001960144,0.003430252,0.003266906,0.006207122,0.008330611,0.131329631,0.001470108,0.007840575,0.024828487,0.005553741,0.000980072,0.006207122,0.008820647,0.003756942,0.016007841,0.014864423,0.006207122,0.012414244,0.002123489,0.000816727,0.002286834,0.018784711,0.000163345,0.005880431,0.012577589,0.003266906,0.008493956,0.011760862,0.030382228,0.075138844,0.001633453,0.001796798,0.004246978,0.020744855,0.005553741,0.010290755,0.004410323,0.011107481,0.009474028,0.002613525,0.001306762,0.008330611,0.008657302,0.008493956,0.002123489,0.000326691,0.001143417,0.007187194,0.003430252,0.011107481,0.00245018,0.003266906,0.002123489,0.007513884,0.014374387,0.003266906,0.020091473,0.000816727,0.00277687,0.001143417,0.000980072,0.014211042,0.004900359,0.003593597,0.004246978,0.114831754,0.074812153,0.00277687,0.001306762,0.01568115,0.00277687,0.003430252,0.020254819,0.000980072,0.017314603,0.011760862,0.004737014,0.000653381,0.003756942,0.001470108,0.004573669,0.005063705,0.000816727,0.010290755,0.001633453,0.006207122,0.00767723,0.003593597,0.006697158,0.003103561,0.001960144,0.004410323,0.010944136,0.006533812,0.004246978,0.000326691,0.001633453,0.000490036,0.000980072,0.00245018,0.008330611,0.003756942,0.007513884,0.005553741,0.00522705,0.002286834,0.007840575,0.01290428,0.003593597,0.000326691,0.00277687,0.005717086,0.009310683,0.001143417,0.000980072,0.003430252,0.004083633,0.032342372,0.00245018,0.006533812,0.000326691,0.005717086,0.01845802,0.003920287,0.00245018,0,0.008820647,0.00277687,0.058314276,0.007840575,0.001143417,0.000816727,0.006207122,0.002613525,0.029402156,0.000816727,0.035282587,0.000653381,0.003593597,0.012577589,0.011760862,0.006043777
80075,0.010670732,0.082698171,1,0.00304878,0.019054878,0.011051829,0.004954268,0.005716463,0.051448171,0.000762195,0.037347561,0.02972561,0.006859756,0.008384146,0.047256098,0.033917683,0.001143293,0.010289634,0.002286585,0.000381098,0.009146341,0.089176829,0.004954268,0.003429878,0.047256098,0.01867378,0.002667683,0.008765244,0.020579268,0.000762195,0.035060976,0.009908537,0.01867378,0.064405488,0.023246951,0.006478659,0.008765244,0.003810976,0.003810976,0.099847561,0.011051829,0.000762195,0.02972561,0.023628049,0,0.030868902,0.004192073,0.00152439,0.008003049,0.000762195,0,0.00152439,0.000381098,0.004192073,0.004192073,0.012957317,0.03125,0.034679878,0.005335366,0.002667683,0.052210366,0.02820122,0.047256098,0.002286585,0.019817073,0.007621951,0.006478659,0.011432927,0.009146341,0.000381098,0.005335366,0.041920732,0.014481707,0.012195122,0.009908537,0.006859756,0.022865854,0.00152439,0.006478659,0.003429878,0.01257622,0.00304878,0.007621951,0.002667683,0.080792683,0.004192073,0.009527439,0.010670732,0.004573171,0.014862805,0.000381098,0.006097561,0.00152439,0.001905488,0.008003049,0.097942073,0.001143293,0.003429878,0.000762195,0.004573171,0.002667683,0.006478659,0.010289634,0.128810976,0.003810976,0.003429878,0.012957317,0,0.000381098,0.002286585,0.007621951,0.003810976,0.019054878,0.006097561,0.011432927,0.006097561,0.003810976,0.000762195,0.000762195,0.032393293,0,0.003810976,0.014862805,0.00152439,0.010289634,0.016006098,0.018292683,0.02972561,0.001143293,0.003810976,0.008384146,0.041158537,0.003810976,0.018292683,0.016768293,0.010289634,0.008384146,0.002667683,0.00152439,0.01257622,0.003429878,0.010670732,0.00152439,0.001143293,0.000381098,0.009908537,0.005716463,0.008384146,0.00304878,0.000381098,0.003810976,0.006478659,0.01257622,0.006478659,0.004573171,0.000381098,0.00304878,0.001143293,0.000381098,0.01410061,0.003429878,0.006859756,0.003810976,0.077362805,0.067073171,0.001143293,0.001905488,0.004954268,0.003810976,0.005716463,0.03429878,0.001143293,0.021341463,0.01410061,0.003810976,0.00152439,0.003810976,0.003429878,0.000762195,0.008765244,0.000762195,0.00152439,0.00152439,0.003810976,0.006478659,0.00304878,0.006859756,0.004573171,0.00304878,0.004573171,0.009527439,0.004192073,0.002286585,0.001143293,0.000381098,0.001143293,0.001143293,0.003429878,0.004573171,0.007240854,0.006097561,0.002286585,0.00152439,0.002286585,0.007621951,0.016006098,0.004192073,0.00152439,0.00304878,0.008765244,0.009146341,0.00152439,0.000762195,0.002286585,0.004573171,0.019435976,0.000381098,0.002286585,0,0.002286585,0.01410061,0.001905488,0.00152439,0,0.010289634,0.000381098,0.018292683,0.006859756,0.002286585,0.00152439,0.005335366,0.002667683,0.015243902,0.001143293,0.036204268,0.000762195,0.000381098,0.018292683,0.008765244,0.015625
80110,0.023654796,0.009877827,0.003379257,1,0.004419028,0.003119314,0.022874968,0.015856512,0.009877827,0.007798284,0.008578113,0.005198856,0.003379257,0.009357941,0.013517026,0.002079543,0.003119314,0.005458799,0.01481674,0.005978685,0.013257083,0.019755654,0.028073824,0.018195997,0.032752794,0.003639199,0.047049649,0.040551079,0.016376397,0.004938913,0.015856512,0.012737198,0.016376397,0.020795425,0.023914739,0.012217312,0.01663634,0.006758513,0.022095139,0.017416168,0.012997141,0.012217312,0.043930335,0.004938913,0.003119314,0.008058227,0.020795425,0.007018456,0.01013777,0.002079543,0.007798284,0.040551079,0.000779828,0.000519886,0.009097998,0.034832337,0.014556798,0.004938913,0.005458799,0.003379257,0.005458799,0.017676111,0.001299714,0.002339485,0.012997141,0.053028334,0.005718742,0.009877827,0.012477255,0.001299714,0.027813881,0.05172862,0.008838056,0.0018196,0.016896283,0.028333767,0.018715883,0.025734338,0.017156226,0.000779828,0.004678971,0.002079543,0.025214453,0.00649857,0.051988563,0.016896283,0.033012737,0.002339485,0.038471536,0.001299714,0.005458799,0.007538342,0.00649857,0.019755654,0.021315311,0.012997141,0.012477255,0.003379257,0.012997141,0.007278399,0.018195997,0.004678971,0.001559657,0.040811022,0.01845594,0.01481674,0.013257083,0.001039771,0.007538342,0.005198856,0.004159085,0.000779828,0.002079543,0.011177541,0.017156226,0.008058227,0.007538342,0.000259943,0.018195997,0.003379257,0.002859371,0.012477255,0.007018456,0.006238628,0.003119314,0.007538342,0.017156226,0.021575253,0.007538342,0.00649857,0.001559657,0.009877827,0.005718742,0.0018196,0.000779828,0.0018196,0.0018196,0.00831817,0.012217312,0.019755654,0.003119314,0.008578113,0.038731479,0.003899142,0.013257083,0.002599428,0.000519886,0.005458799,0,0.008838056,0.001039771,0.001559657,0.007278399,0.004678971,0.023914739,0.005198856,0.004419028,0.022874968,0.009877827,0.005198856,0.005718742,0.002859371,0.004678971,0.017416168,0.070444502,0.010917598,0.003379257,0.00649857,0.005458799,0.001039771,0.013517026,0.01481674,0.009357941,0.002339485,0.005718742,0.002339485,0.002599428,0.002079543,0.011957369,0.007538342,0.011437484,0.009617884,0.017936054,0.004159085,0.005458799,0.029373538,0.005198856,0.0018196,0.005198856,0.00831817,0.008578113,0.001559657,0.008058227,0.002339485,0.001559657,0.011177541,0.005198856,0.000779828,0.003639199,0.008058227,0.007538342,0.013776969,0.018975825,0.009617884,0.004678971,0.004678971,0.009877827,0.007538342,0.014556798,0.033532623,0.005978685,0.002859371,0.002079543,0.007538342,0.003899142,0.017676111,0.011177541,0.018715883,0.003639199,0.029113595,0.07304393,0.010917598,0.001039771,0.002859371,0.081622043,0.004678971,0.031713023,0.035352223,0.002859371,0.039511308,0.003119314,0.003119314,0.023654796,0.014036912,0.004419028,0.024694567,0.004938913,0.05172862,0.011697427,0.012477255
93333,0.00792752,0.028312571,0.020762552,0.007550019,1,0.01585504,0.006417516,0.011702529,0.041902605,0.001887505,0.040770102,0.040770102,0.016610042,0.008305021,0.035107588,0.007172518,0.005285013,0.01208003,0.001510004,0,0.005285013,0.070215176,0.009060023,0.011325028,0.043790109,0.016232541,0.005662514,0.006795017,0.021895055,0.002642507,0.022650057,0.010570026,0.009815025,0.02000755,0.017742544,0.005285013,0.007172518,0.001510004,0.009815025,0.052850132,0.00792752,0.001132503,0.032465081,0.039260098,0.001132503,0.015100038,0.003397508,0.002265006,0.009060023,0.001132503,0,0.003397508,0.004907512,0.004907512,0.008305021,0.033220083,0.016232541,0.043035108,0.009437524,0.003397508,0.012457531,0.019630049,0.01208003,0.006417516,0.006795017,0.030955077,0.018120045,0.011325028,0.012835032,0,0.008682522,0.046055115,0.024915062,0.016232541,0.001887505,0.007172518,0.01585504,0.003020008,0.010947527,0.00792752,0.023027558,0.003775009,0.013212533,0.004907512,0.08795772,0.009060023,0.011325028,0.015100038,0.009060023,0.01208003,0.001132503,0.008682522,0.001887505,0.001132503,0.00792752,0.08418271,0.000755002,0.008305021,0.002642507,0.006040015,0.003020008,0.013212533,0.003020008,0.10381276,0.001887505,0.005662514,0.026802567,0,0,0.000377501,0.007172518,0.002642507,0.019252548,0.003020008,0.006040015,0.010947527,0.003775009,0.003775009,0.002642507,0.016987542,0.000755002,0.009815025,0.003775009,0.01208003,0.007172518,0.018875047,0.009815025,0.017742544,0.006417516,0.010570026,0.005285013,0.011702529,0.004907512,0.013212533,0.010192525,0.012457531,0.006417516,0.009437524,0.000377501,0.014345036,0.00792752,0.010570026,0.002265006,0,0.000755002,0.004530011,0.008682522,0.019630049,0.002265006,0.001510004,0.00415251,0.007550019,0.010192525,0.006417516,0.008682522,0.000377501,0.001510004,0.001132503,0.001132503,0.013590034,0.00792752,0.001510004,0.004907512,0.039637599,0.060777652,0.000377501,0.004530011,0.010192525,0.007172518,0.004530011,0.021895055,0.001132503,0.038127595,0.011325028,0.009815025,0.004530011,0.003020008,0.003397508,0.003397508,0.006795017,0.001132503,0.001132503,0.000755002,0.002265006,0.01208003,0.003397508,0.003397508,0.003775009,0.003397508,0.011325028,0.002642507,0.001887505,0.004907512,0.001510004,0.001510004,0.000755002,0.000377501,0.006417516,0.00792752,0.010947527,0.004530011,0.003020008,0.002265006,0.006417516,0.01208003,0.014345036,0.002642507,0.000377501,0.005662514,0.001887505,0.011325028,0.001132503,0.008682522,0.001132503,0.003397508,0.013212533,0.000755002,0.003020008,0.001132503,0.004530011,0.020385051,0.003775009,0.000377501,0.001887505,0.009437524,0.004907512,0.02000755,0.009815025,0.000755002,0.002642507,0.003775009,0.007550019,0.015100038,0.001887505,0.016987542,0.002642507,0.000755002,0.02416006,0.009437524,0.006795017
93334,0.011726079,0.011726079,0.013602251,0.004221388,0.01641651,1,0.00891182,0.101782364,0.022045028,0.007035647,0.027673546,0.02532833,0.015478424,0.006097561,0.027673546,0.007973734,0.008442777,0.097560976,0.005628518,0.004690432,0.005159475,0.044090056,0.007035647,0.002345216,0.029549719,0.014540338,0.006566604,0.01641651,0.007035647,0.00750469,0.018761726,0.007973734,0.007973734,0.019230769,0.041275797,0.005628518,0.00891182,0.001876173,0.009849906,0.039868668,0.00750469,0.002814259,0.036585366,0.021575985,0.01782364,0.019230769,0.036116323,0.00750469,0.011726079,0.006097561,0.002814259,0.001407129,0.006566604,0.006097561,0.148217636,0.193245779,0.017354597,0.031894934,0.004690432,0.001876173,0.015478424,0.032363977,0.004690432,0.006566604,0.003752345,0.013602251,0.005628518,0.002814259,0.004690432,0.000469043,0.006566604,0.038930582,0.006566604,0.049718574,0.001407129,0.019230769,0.011257036,0.006097561,0.014540338,0.002345216,0.020168856,0.005159475,0.004221388,0.01641651,0.061444653,0.003283302,0.005628518,0.005628518,0.015947467,0.030956848,0.003752345,0.004690432,0.003283302,0.005159475,0.004690432,0.030487805,0.000469043,0.002345216,0.004221388,0.006097561,0.008442777,0.007973734,0.002345216,0.066135084,0.009849906,0.008442777,0.007035647,0.002814259,0.003752345,0.000938086,0.002345216,0.006566604,0.008442777,0.007973734,0.000938086,0.005628518,0.001407129,0.004221388,0,0.010318949,0.005628518,0.00750469,0.003283302,0.003752345,0.002345216,0.012664165,0.022045028,0.010787992,0.001407129,0.003283302,0.003283302,0.037054409,0.006566604,0.010318949,0.00750469,0.006097561,0.019699812,0.004221388,0.003283302,0.011726079,0.004690432,0.002814259,0.001876173,0.001876173,0.001407129,0.004221388,0.002345216,0.009849906,0.001407129,0.003752345,0.003283302,0.001876173,0.008442777,0.004221388,0.006097561,0.001407129,0.001407129,0.004221388,0.002814259,0.007035647,0.005159475,0.002814259,0.00750469,0.022514071,0.062851782,0.003283302,0.001876173,0.006097561,0.001876173,0.003752345,0.015478424,0.002345216,0.019230769,0.003283302,0.005159475,0.002814259,0.003752345,0.004221388,0.007035647,0.003752345,0.003283302,0.003283302,0.006566604,0.004690432,0.002814259,0.003283302,0.023921201,0.006566604,0.006566604,0.001407129,0.004221388,0.003283302,0.006097561,0.003752345,0.001407129,0,0.010787992,0.006097561,0.004221388,0.004690432,0.000469043,0.004690432,0.004690432,0.006097561,0.006566604,0.009849906,0.003283302,0,0.002814259,0.001876173,0.006566604,0.003283302,0.003752345,0.004221388,0.003752345,0.00891182,0.007035647,0.001407129,0,0.003283302,0.033302064,0.000469043,0,0.000469043,0.006097561,0.000938086,0.010318949,0.014540338,0.000938086,0.002814259,0.003752345,0.004690432,0.010318949,0.000938086,0.011257036,0.002345216,0.001876173,0.013133208,0.001876173,0.007035647
93335,0.007559395,0.003419726,0.003239741,0.017818575,0.002339813,0.003239741,1,0.030777538,0.00611951,0.03887689,0.005939525,0.00449964,0.01187905,0.011519078,0.009719222,0.001979842,0.00449964,0.009719222,0.033117351,0.002519798,0.013858891,0.016738661,0.019258459,0.001979842,0.05687545,0.00737941,0.037796976,0.013138949,0.011519078,0.013678906,0.010799136,0.017638589,0.021058315,0.008459323,0.024118071,0.02087833,0.016918647,0.005759539,0.022318215,0.011519078,0.01061915,0.015478762,0.052735781,0.003059755,0.010259179,0.019438445,0.016558675,0.019438445,0.015838733,0.006839453,0.014938805,0.014758819,0.00449964,0.001259899,0.018718503,0.030237581,0.023398128,0.00737941,0.006659467,0.012958963,0.00737941,0.02987761,0.000719942,0.01061915,0.004319654,0.060655148,0.003239741,0.008819294,0.007019438,0.001259899,0.05399568,0.035637149,0.004139669,0.001439885,0.013858891,0.053455724,0.009899208,0.017098632,0.075773938,0.000719942,0.00161987,0.001259899,0.006839453,0.008099352,0.037437005,0.012598992,0.003239741,0.001079914,0.081713463,0.000539957,0.016198704,0.013858891,0.012958963,0.04049676,0.008459323,0.016918647,0.013318934,0.003419726,0.028617711,0.024658027,0.01349892,0.006299496,0.004139669,0.01187905,0.065334773,0.050935925,0.001079914,0.004679626,0.01187905,0.004859611,0.002339813,0.000539957,0.006659467,0.01187905,0.002519798,0.010439165,0.002519798,0.003959683,0.007559395,0.001259899,0.003239741,0.025557955,0.00611951,0.012598992,0.001439885,0.006299496,0.010799136,0.004679626,0.014938805,0.015658747,0.000899928,0.006659467,0.017638589,0.003599712,0.001439885,0.003239741,0.002699784,0.00161987,0.008819294,0.025017999,0.002519798,0.018178546,0.015838733,0.009539237,0.01349892,0.001979842,0.002339813,0.01799856,0.000359971,0.006839453,0.001799856,0.001079914,0.003959683,0.004319654,0.031137509,0.022138229,0.002699784,0.007739381,0.003419726,0.007559395,0.001079914,0.014218862,0.014398848,0.012419006,0.098092153,0.014398848,0.000719942,0.010259179,0.003599712,0.000539957,0.014038877,0.019618431,0.019978402,0.00287977,0.006479482,0.016558675,0.001799856,0.003239741,0.008279338,0.007919366,0.016738661,0.01187905,0.00899928,0.00611951,0.016738661,0.060655148,0.004139669,0.007559395,0.011339093,0.010979122,0.021598272,0.004139669,0.005579554,0.001799856,0.007019438,0.008099352,0.014938805,0.000539957,0.00449964,0.011159107,0.008279338,0.035637149,0.009179266,0.039236861,0.002339813,0.003959683,0.029337653,0.006659467,0.01349892,0.009719222,0.007199424,0.000179986,0.001979842,0.021418287,0.004859611,0.013858891,0.039776818,0.007919366,0.002699784,0.007559395,0.161987041,0.013138949,0.008279338,0.003239741,0.023038157,0.007919366,0.004319654,0.059395248,0.003059755,0.007199424,0.007019438,0.003239741,0.005579554,0.012059035,0.005939525,0.015838733,0.00287977,0.016558675,0.001979842,0.014398848
93338,0.006226415,0.008867925,0.003018868,0.008490566,0.00490566,0.045849057,0.034716981,1,0.002830189,0.007924528,0.017169811,0.009811321,0.016037736,0.009622642,0.019433962,0.002264151,0.006037736,0.066037736,0.011132075,0.002075472,0.005849057,0.022830189,0.013962264,0.002264151,0.044528302,0.021886792,0.017169811,0.013962264,0.005471698,0.023207547,0.020943396,0.016037736,0.026603774,0.008490566,0.032264151,0.008113208,0.00509434,0.003207547,0.021132075,0.018113208,0.00490566,0.006415094,0.056792453,0.003584906,0.013018868,0.022830189,0.015283019,0.006415094,0.005849057,0.002641509,0.006981132,0.002641509,0.006226415,0.004150943,0.121132075,0.145849057,0.018679245,0.016037736,0.008301887,0.009433962,0.011132075,0.024150943,0,0.005471698,0.006603774,0.019622642,0.00245283,0.008301887,0.004339623,0.001886792,0.019811321,0.028679245,0.003207547,0.019811321,0.007735849,0.030754717,0.002830189,0.010943396,0.026037736,0.00245283,0.009622642,0.006037736,0.00509434,0.017358491,0.059245283,0.009245283,0.003396226,0.001886792,0.028113208,0.005283019,0.007924528,0.009622642,0.004528302,0.012075472,0.006603774,0.018867925,0.004339623,0.002075472,0.010943396,0.011509434,0.010188679,0.008679245,0.003396226,0.041698113,0.018301887,0.017358491,0.003584906,0.003207547,0.011132075,0.003018868,0.00245283,0.002264151,0.004716981,0.009433962,0.001698113,0.006792453,0.003584906,0.005660377,0.001886792,0.003962264,0.006415094,0.019433962,0.007924528,0.012264151,0.000943396,0.013207547,0.01509434,0.003773585,0.008490566,0.006603774,0.004150943,0.037924528,0.008113208,0.006226415,0.001509434,0.006226415,0.006226415,0.003207547,0.006603774,0.015283019,0.003584906,0.026037736,0.006037736,0.003396226,0.009056604,0.00245283,0.002830189,0.039622642,0.000566038,0.007169811,0.003018868,0.002264151,0.005849057,0.005283019,0.010754717,0.006226415,0.001320755,0.003962264,0.002075472,0.008490566,0.001132075,0.007358491,0.009056604,0.013207547,0.073962264,0.002830189,0.001509434,0.010566038,0.004528302,0.00245283,0.017924528,0.01,0.017358491,0.003962264,0.003584906,0.013962264,0.004716981,0.002641509,0.00509434,0.003207547,0.003207547,0.012075472,0.007735849,0.007169811,0.022830189,0.009433962,0.009622642,0.00245283,0.013018868,0.00754717,0.008113208,0.003018868,0.002075472,0.002641509,0.002075472,0.005660377,0.007358491,0.001132075,0.005849057,0.007358491,0.004150943,0.011886792,0.005849057,0.009433962,0.000566038,0.008301887,0.009622642,0.006037736,0.005849057,0.009245283,0.009433962,0.001509434,0.001320755,0.021509434,0.006415094,0.015849057,0.012075472,0.002264151,0.001509434,0.009811321,0.065849057,0.008867925,0.001509434,0.00245283,0.013018868,0.005660377,0.010943396,0.025471698,0.001886792,0.003584906,0.003773585,0.003584906,0.00509434,0.002075472,0.010754717,0.004716981,0.001509434,0.016981132,0.002264151,0.009811321
93339,0.009489613,0.084637086,0.036163119,0.009233137,0.026673506,0.012567325,0.007437805,0.004103616,1,0.001025904,0.027442934,0.021543986,0.004360092,0.015388561,0.067966145,0.011028469,0.002308284,0.006668377,0.001538856,0.000512952,0.013336753,0.057450628,0.02898179,0.002821236,0.038214927,0.010515517,0.027442934,0.032059502,0.04642216,0.000769428,0.020518082,0.010002565,0.007950757,0.046678636,0.016157989,0.0064119,0.022056938,0.00128238,0.015901513,0.037445499,0.010259041,0.000769428,0.02256989,0.024878174,0.001025904,0.010771993,0.014106181,0.002821236,0.025647602,0.00128238,0.000256476,0.011797897,0.000512952,0.005385996,0.007694281,0.037445499,0.019492177,0.023339318,0.008207233,0.010515517,0.013336753,0.016157989,0.020518082,0.00256476,0.0064119,0.015132085,0.008463709,0.011028469,0.007437805,0,0.003077712,0.071556809,0.004103616,0.008976661,0.002308284,0.004616568,0.057194152,0.009489613,0.007694281,0.005385996,0.043857399,0.002051808,0.009489613,0.004103616,0.065914337,0.011028469,0.023082842,0.006155424,0.007181329,0.010515517,0.001538856,0.006924853,0.00128238,0.002821236,0.038214927,0.063606053,0.000256476,0.007181329,0.002821236,0.003077712,0.007437805,0.006155424,0.006668377,0.20877148,0.004103616,0.004103616,0.02128751,0.000256476,0.000512952,0.002821236,0.00384714,0.004873044,0.012310849,0.005642472,0.005385996,0.018209797,0.003077712,0.000769428,0.001025904,0.011284945,0,0.008463709,0.007950757,0.00128238,0.00384714,0.007694281,0.026673506,0.033598359,0.00128238,0.00512952,0.00512952,0.02000513,0.00256476,0.016927417,0.011541421,0.008463709,0.006668377,0.00384714,0.001025904,0.007437805,0.005898948,0.004616568,0.002308284,0.000769428,0.000769428,0.013336753,0.003334188,0.007181329,0.004103616,0.007694281,0.004103616,0.004360092,0.008720185,0.00256476,0.011541421,0.000512952,0.003590664,0.001025904,0.001795332,0.005898948,0.010259041,0.001795332,0.00384714,0.04770454,0.068992049,0.00256476,0.004103616,0.004616568,0.003334188,0.009233137,0.03154655,0.000769428,0.017696845,0.009233137,0.015132085,0.001795332,0.005898948,0.00128238,0.002051808,0.008720185,0.001795332,0.003077712,0.003334188,0.004103616,0.003077712,0.001795332,0.006924853,0.010259041,0.000769428,0.011028469,0.001795332,0.005642472,0.007950757,0,0,0.000256476,0.000512952,0.004103616,0.009489613,0.00128238,0.001795332,0.002821236,0.00512952,0.003590664,0.019748654,0.015388561,0.004103616,0.000769428,0.003334188,0.008976661,0.006155424,0.001538856,0.000512952,0.00128238,0.002308284,0.014362657,0.00256476,0.007950757,0.000512952,0.003334188,0.016157989,0.010515517,0.001795332,0.000512952,0.010771993,0,0.042831495,0.007694281,0,0.003077712,0.00384714,0.005385996,0.020261606,0.002308284,0.033854835,0.001538856,0.001795332,0.02385227,0.007437805,0.002821236
